Current URL,HTTP Status,Title,Canonical,Indexability,Internal Links,Traffic Value if Known,New Equivalent,Final Behaviour,Redirect Target,Reason,Priority
"https://entirefm.com/facilities-management-services","200","Facilities Management Services | Entire FM","https://entirefm.com/facilities-management-services","INDEXABLE","Connected via Hub Architecture","HIGH COMMERCIAL","/facilities-management-services","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P0"
"https://entirefm.com/facilities-management-services-lond","200","Facilities Management Services Lond | Entire FM","https://entirefm.com/facilities-management-services-lond","INDEXABLE","Connected via Hub Architecture","COMMERCIAL","/facilities-management-services-lond","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P1"
"https://entirefm.com/facilities-management-sheffield","200","Sheffield Facilities Management | Commercial Property Maintenance | Entire FM","https://entirefm.com/facilities-management-sheffield","INDEXABLE","Connected via Hub Architecture","HIGH COMMERCIAL","/facilities-management-sheffield","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P0"
"https://entirefm.com/facilities-management-team","200","Facilities Management Team | Entire FM","https://entirefm.com/facilities-management-team","INDEXABLE","Connected via Hub Architecture","COMMERCIAL","/facilities-management-team","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P1"
"https://entirefm.com/facilities-management-telford","200","Telford Facilities Management | Commercial Property Maintenance | Entire FM","https://entirefm.com/facilities-management-telford","INDEXABLE","Connected via Hub Architecture","COMMERCIAL","/facilities-management-telford","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P1"
"https://entirefm.com/facilities-management-wigan","200","Wigan Facilities Management | Commercial Property Maintenance | Entire FM","https://entirefm.com/facilities-management-wigan","INDEXABLE","Connected via Hub Architecture","COMMERCIAL","/facilities-management-wigan","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P2"
"https://entirefm.com/fire-emergency-systems","200","Fire Emergency Systems | Entire FM","https://entirefm.com/fire-emergency-systems","INDEXABLE","Connected via Hub Architecture","COMMERCIAL","/fire-emergency-systems","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P1"
"https://entirefm.com/fm-birmingham","200","Birmingham Facilities Management | Commercial Property Maintenance | Entire FM","https://entirefm.com/fm-birmingham","INDEXABLE","Connected via Hub Architecture","HIGH COMMERCIAL","/fm-birmingham","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P0"
"https://entirefm.com/fm-bolton","200","Bolton Facilities Management | Commercial Property Maintenance | Entire FM","https://entirefm.com/fm-bolton","INDEXABLE","Connected via Hub Architecture","COMMERCIAL","/fm-bolton","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P2"
"https://entirefm.com/fm-bradford","200","Bradford Facilities Management | Commercial Property Maintenance | Entire FM","https://entirefm.com/fm-bradford","INDEXABLE","Connected via Hub Architecture","COMMERCIAL","/fm-bradford","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P1"
"https://entirefm.com/fm-bury","200","Bury Facilities Management | Commercial Property Maintenance | Entire FM","https://entirefm.com/fm-bury","INDEXABLE","Connected via Hub Architecture","COMMERCIAL","/fm-bury","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P2"
"https://entirefm.com/fm-chesterfield","200","Chesterfield Facilities Management | Commercial Property Maintenance | Entire FM","https://entirefm.com/fm-chesterfield","INDEXABLE","Connected via Hub Architecture","COMMERCIAL","/fm-chesterfield","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P1"
"https://entirefm.com/fm-client-info","200","Fm Client Info | Entire FM","https://entirefm.com/fm-client-info","INDEXABLE","Connected via Hub Architecture","COMMERCIAL","/fm-client-info","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P1"
"https://entirefm.com/fm-derby","200","Derby Facilities Management | Commercial Property Maintenance | Entire FM","https://entirefm.com/fm-derby","INDEXABLE","Connected via Hub Architecture","COMMERCIAL","/fm-derby","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P1"
"https://entirefm.com/fm-doncaster","200","Doncaster Facilities Management | Commercial Property Maintenance | Entire FM","https://entirefm.com/fm-doncaster","INDEXABLE","Connected via Hub Architecture","COMMERCIAL","/fm-doncaster","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P2"
"https://entirefm.com/fm-grimsby","200","Grimsby Facilities Management | Commercial Property Maintenance | Entire FM","https://entirefm.com/fm-grimsby","INDEXABLE","Connected via Hub Architecture","COMMERCIAL","/fm-grimsby","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P2"
"https://entirefm.com/fm-leeds","200","Leeds Facilities Management | Commercial Property Maintenance | Entire FM","https://entirefm.com/fm-leeds","INDEXABLE","Connected via Hub Architecture","HIGH COMMERCIAL","/fm-leeds","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P0"
"https://entirefm.com/fm-lincoln","200","Lincoln Facilities Management | Commercial Property Maintenance | Entire FM","https://entirefm.com/fm-lincoln","INDEXABLE","Connected via Hub Architecture","COMMERCIAL","/fm-lincoln","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P1"
"https://entirefm.com/fm-liverpool","200","Liverpool Facilities Management | Commercial Property Maintenance | Entire FM","https://entirefm.com/fm-liverpool","INDEXABLE","Connected via Hub Architecture","COMMERCIAL","/fm-liverpool","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P1"
"https://entirefm.com/fm-london","200","FM London | 24/7 Facilities Management & Rapid Response | Entire FM","https://entirefm.com/fm-london","INDEXABLE","Connected via Hub Architecture","HIGH COMMERCIAL","/fm-london","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P0"
"https://entirefm.com/fm-manchester","200","Manchester Facilities Management | Commercial Property Maintenance | Entire FM","https://entirefm.com/fm-manchester","INDEXABLE","Connected via Hub Architecture","HIGH COMMERCIAL","/fm-manchester","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P0"
"https://entirefm.com/fm-matlock","200","Matlock Facilities Management | Commercial Property Maintenance | Entire FM","https://entirefm.com/fm-matlock","INDEXABLE","Connected via Hub Architecture","COMMERCIAL","/fm-matlock","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P1"
"https://entirefm.com/fm-nottingham","200","Nottingham Facilities Management | Commercial Property Maintenance | Entire FM","https://entirefm.com/fm-nottingham","INDEXABLE","Connected via Hub Architecture","COMMERCIAL","/fm-nottingham","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P1"
"https://entirefm.com/fm-oxford","200","Oxford Facilities Management | Commercial Property Maintenance | Entire FM","https://entirefm.com/fm-oxford","INDEXABLE","Connected via Hub Architecture","COMMERCIAL","/fm-oxford","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P2"
"https://entirefm.com/fm-preston","200","Preston Facilities Management | Commercial Property Maintenance | Entire FM","https://entirefm.com/fm-preston","INDEXABLE","Connected via Hub Architecture","COMMERCIAL","/fm-preston","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P2"
"https://entirefm.com/fm-rotherham","200","Rotherham Facilities Management | Commercial Property Maintenance | Entire FM","https://entirefm.com/fm-rotherham","INDEXABLE","Connected via Hub Architecture","COMMERCIAL","/fm-rotherham","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P2"
"https://entirefm.com/fm-services-sheffield","200","Sheffield Facilities Management | Commercial Property Maintenance | Entire FM","https://entirefm.com/fm-services-sheffield","INDEXABLE","Connected via Hub Architecture","HIGH COMMERCIAL","/fm-services-sheffield","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P0"
"https://entirefm.com/fm-sheffield","200","Sheffield Facilities Management | Commercial Property Maintenance | Entire FM","https://entirefm.com/fm-sheffield","INDEXABLE","Connected via Hub Architecture","HIGH COMMERCIAL","/fm-sheffield","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P0"
"https://entirefm.com/fm-supply-chain","200","Fm Supply Chain | Entire FM","https://entirefm.com/fm-supply-chain","INDEXABLE","Connected via Hub Architecture","COMMERCIAL","/fm-supply-chain","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P1"
"https://entirefm.com/fm-supply-form","200","Fm Supply Form | Entire FM","https://entirefm.com/fm-supply-form","INDEXABLE","Connected via Hub Architecture","COMMERCIAL","/fm-supply-form","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P1"
"https://entirefm.com/fm-support-n-contact","200","Fm Support N Contact | Entire FM","https://entirefm.com/fm-support-n-contact","INDEXABLE","Connected via Hub Architecture","COMMERCIAL","/fm-support-n-contact","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P1"
"https://entirefm.com/fm-support-n-contact/facilities-management-glossary","200","Fm Support N Contact/Facilities Management Glossary | Entire FM","https://entirefm.com/fm-support-n-contact/facilities-management-glossary","INDEXABLE","Connected via Hub Architecture","COMMERCIAL","/fm-support-n-contact/facilities-management-glossary","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P1"
"https://entirefm.com/fm-technical-services","200","Fm Technical Services | Entire FM","https://entirefm.com/fm-technical-services","INDEXABLE","Connected via Hub Architecture","COMMERCIAL","/fm-technical-services","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P1"
"https://entirefm.com/fm-telford","200","Telford Facilities Management | Commercial Property Maintenance | Entire FM","https://entirefm.com/fm-telford","INDEXABLE","Connected via Hub Architecture","COMMERCIAL","/fm-telford","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P1"
"https://entirefm.com/fm-wigan","200","Wigan Facilities Management | Commercial Property Maintenance | Entire FM","https://entirefm.com/fm-wigan","INDEXABLE","Connected via Hub Architecture","COMMERCIAL","/fm-wigan","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P2"
"https://entirefm.com/gates-barriers","200","Gates Barriers | Entire FM","https://entirefm.com/gates-barriers","INDEXABLE","Connected via Hub Architecture","COMMERCIAL","/gates-barriers","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P1"
"https://entirefm.com/grimsby-facilities-management","200","Grimsby Facilities Management | Commercial Property Maintenance | Entire FM","https://entirefm.com/grimsby-facilities-management","INDEXABLE","Connected via Hub Architecture","COMMERCIAL","/grimsby-facilities-management","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P2"
"https://entirefm.com/grounds-maintenance","200","Grounds Maintenance | Entire FM","https://entirefm.com/grounds-maintenance","INDEXABLE","Connected via Hub Architecture","COMMERCIAL","/grounds-maintenance","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P1"
"https://entirefm.com/hard-services","200","Hard Services | Entire FM","https://entirefm.com/hard-services","INDEXABLE","Connected via Hub Architecture","HIGH COMMERCIAL","/hard-services","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P0"
"https://entirefm.com/healthcare-facilities-management","200","Healthcare Facilities Management Solutions | Entire FM","https://entirefm.com/healthcare-facilities-management","INDEXABLE","Connected via Hub Architecture","COMMERCIAL","/healthcare-facilities-management","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P1"
"https://entirefm.com/helpdesk","200","Helpdesk | Entire FM","https://entirefm.com/helpdesk","INDEXABLE","Connected via Hub Architecture","COMMERCIAL","/helpdesk","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P1"
"https://entirefm.com/helpdesk-registration","200","Helpdesk Registration | Entire FM","https://entirefm.com/helpdesk-registration","INDEXABLE","Connected via Hub Architecture","COMMERCIAL","/helpdesk-registration","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P1"
"https://entirefm.com/hot-tub-relocation","200","Hot Tub Relocation | Entire FM","https://entirefm.com/hot-tub-relocation","INDEXABLE","Connected via Hub Architecture","COMMERCIAL","/hot-tub-relocation","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P1"
"https://entirefm.com/hotel-facilities-management","200","Hotel Facilities Management Solutions | Entire FM","https://entirefm.com/hotel-facilities-management","INDEXABLE","Connected via Hub Architecture","COMMERCIAL","/hotel-facilities-management","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P1"
"https://entirefm.com/hvac-contractor","200","Commercial HVAC Contractor | Heating, Ventilation & Air Conditioning | Entire FM","https://entirefm.com/hvac-contractor","INDEXABLE","Connected via Hub Architecture","HIGH COMMERCIAL","/hvac-contractor","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P0"
"https://entirefm.com/industrial-cleaning","200","Industrial Cleaning Services | Factory Deep Cleans & High Access | Entire FM","https://entirefm.com/industrial-cleaning","INDEXABLE","Connected via Hub Architecture","HIGH COMMERCIAL","/industrial-cleaning","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P0"
"https://entirefm.com/industrial-cleaning-birmingham","200","Industrial Cleaning Birmingham | Specialist Commercial Services | Entire FM","https://entirefm.com/industrial-cleaning-birmingham","INDEXABLE","Connected via Hub Architecture","COMMERCIAL","/industrial-cleaning-birmingham","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P1"
"https://entirefm.com/industrial-cleaning-chesterfield","200","Industrial Cleaning Chesterfield | Specialist Commercial Services | Entire FM","https://entirefm.com/industrial-cleaning-chesterfield","INDEXABLE","Connected via Hub Architecture","COMMERCIAL","/industrial-cleaning-chesterfield","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P1"
"https://entirefm.com/industrial-cleaning-derby","200","Industrial Cleaning Derby | Specialist Commercial Services | Entire FM","https://entirefm.com/industrial-cleaning-derby","INDEXABLE","Connected via Hub Architecture","COMMERCIAL","/industrial-cleaning-derby","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P1"
"https://entirefm.com/industrial-cleaning-leeds","200","Industrial Cleaning Leeds | Specialist Commercial Services | Entire FM","https://entirefm.com/industrial-cleaning-leeds","INDEXABLE","Connected via Hub Architecture","COMMERCIAL","/industrial-cleaning-leeds","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P1"
"https://entirefm.com/industrial-cleaning-lincoln","200","Industrial Cleaning Lincoln | Specialist Commercial Services | Entire FM","https://entirefm.com/industrial-cleaning-lincoln","INDEXABLE","Connected via Hub Architecture","COMMERCIAL","/industrial-cleaning-lincoln","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P1"
"https://entirefm.com/industrial-cleaning-london","200","Industrial Cleaning London | Specialist Commercial Services | Entire FM","https://entirefm.com/industrial-cleaning-london","INDEXABLE","Connected via Hub Architecture","COMMERCIAL","/industrial-cleaning-london","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P1"
"https://entirefm.com/industrial-cleaning-manchester","200","Industrial Cleaning Manchester | Specialist Commercial Services | Entire FM","https://entirefm.com/industrial-cleaning-manchester","INDEXABLE","Connected via Hub Architecture","COMMERCIAL","/industrial-cleaning-manchester","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P1"
"https://entirefm.com/industrial-cleaning-nottingham","200","Industrial Cleaning Nottingham | Specialist Commercial Services | Entire FM","https://entirefm.com/industrial-cleaning-nottingham","INDEXABLE","Connected via Hub Architecture","COMMERCIAL","/industrial-cleaning-nottingham","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P1"
"https://entirefm.com/industrial-cleaning-sheffield","200","Industrial Cleaning Sheffield | Specialist Commercial Services | Entire FM","https://entirefm.com/industrial-cleaning-sheffield","INDEXABLE","Connected via Hub Architecture","COMMERCIAL","/industrial-cleaning-sheffield","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P1"
"https://entirefm.com/industrial-facilities-management","200","Industrial Facilities Management Solutions | Entire FM","https://entirefm.com/industrial-facilities-management","INDEXABLE","Connected via Hub Architecture","COMMERCIAL","/industrial-facilities-management","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P1"
"https://entirefm.com/industrial-fm-lincoln","200","Lincoln Facilities Management | Commercial Property Maintenance | Entire FM","https://entirefm.com/industrial-fm-lincoln","INDEXABLE","Connected via Hub Architecture","COMMERCIAL","/industrial-fm-lincoln","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P1"
"https://entirefm.com/internal-cleaning","200","Internal Cleaning | Entire FM","https://entirefm.com/internal-cleaning","INDEXABLE","Connected via Hub Architecture","COMMERCIAL","/internal-cleaning","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P1"
"https://entirefm.com/items","200","Items | Entire FM","https://entirefm.com/items","INDEXABLE","Connected via Hub Architecture","COMMERCIAL","/items","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P1"
"https://entirefm.com/job-board","200","Job Board | Entire FM","https://entirefm.com/job-board","INDEXABLE","Connected via Hub Architecture","COMMERCIAL","/job-board","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P1"
"https://entirefm.com/landmark-facilities-management","200","Landmark Facilities Management Solutions | Entire FM","https://entirefm.com/landmark-facilities-management","INDEXABLE","Connected via Hub Architecture","COMMERCIAL","/landmark-facilities-management","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P1"
"https://entirefm.com/landscaping","200","Landscaping | Entire FM","https://entirefm.com/landscaping","INDEXABLE","Connected via Hub Architecture","COMMERCIAL","/landscaping","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P1"
"https://entirefm.com/leeds-facilities-management","200","Leeds Facilities Management | Commercial Property Maintenance | Entire FM","https://entirefm.com/leeds-facilities-management","INDEXABLE","Connected via Hub Architecture","HIGH COMMERCIAL","/leeds-facilities-management","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P0"
"https://entirefm.com/lincoln-facilities-management","200","Lincoln Facilities Management | Commercial Property Maintenance | Entire FM","https://entirefm.com/lincoln-facilities-management","INDEXABLE","Connected via Hub Architecture","COMMERCIAL","/lincoln-facilities-management","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P1"
"https://entirefm.com/lincoln-facilities-management-areas","200","Lincoln Facilities Management | Commercial Property Maintenance | Entire FM","https://entirefm.com/lincoln-facilities-management-areas","INDEXABLE","Connected via Hub Architecture","COMMERCIAL","/lincoln-facilities-management-areas","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P1"
"https://entirefm.com/liverpool-facilities-management","200","Liverpool Facilities Management | Commercial Property Maintenance | Entire FM","https://entirefm.com/liverpool-facilities-management","INDEXABLE","Connected via Hub Architecture","COMMERCIAL","/liverpool-facilities-management","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P1"
"https://entirefm.com/logistics-facilities-management","200","Logistics Facilities Management Solutions | Entire FM","https://entirefm.com/logistics-facilities-management","INDEXABLE","Connected via Hub Architecture","COMMERCIAL","/logistics-facilities-management","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P1"
"https://entirefm.com/london-facilities-management","200","London Facilities Management | Managing Agents & Corporate Estates | Entire FM","https://entirefm.com/london-facilities-management","INDEXABLE","Connected via Hub Architecture","HIGH COMMERCIAL","/london-facilities-management","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P0"
"https://entirefm.com/london-facilities-management-areas","200","London Facilities Management | Commercial Property Maintenance | Entire FM","https://entirefm.com/london-facilities-management-areas","INDEXABLE","Connected via Hub Architecture","HIGH COMMERCIAL","/london-facilities-management-areas","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P0"
"https://entirefm.com/manchester-facilities-management","200","Manchester Facilities Management | Commercial Property Maintenance | Entire FM","https://entirefm.com/manchester-facilities-management","INDEXABLE","Connected via Hub Architecture","HIGH COMMERCIAL","/manchester-facilities-management","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P0"
"https://entirefm.com/manchester-facilities-managment","200","Manchester Facilities Managment | Entire FM","https://entirefm.com/manchester-facilities-managment","INDEXABLE","Connected via Hub Architecture","COMMERCIAL","/manchester-facilities-managment","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P1"
"https://entirefm.com/manchester-office-cleaning","200","Office Cleaning Manchester | Specialist Commercial Services | Entire FM","https://entirefm.com/manchester-office-cleaning","INDEXABLE","Connected via Hub Architecture","COMMERCIAL","/manchester-office-cleaning","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P1"
"https://entirefm.com/mechanical-electrical","200","Mechanical & Electrical Services | M&E Contractor | Entire FM","https://entirefm.com/mechanical-electrical","INDEXABLE","Connected via Hub Architecture","HIGH COMMERCIAL","/mechanical-electrical","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P0"
"https://entirefm.com/mechanical-electrical/access-control","200","Mechanical Electrical/Access Control | Entire FM","https://entirefm.com/mechanical-electrical/access-control","INDEXABLE","Connected via Hub Architecture","COMMERCIAL","/mechanical-electrical/access-control","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P1"
"https://entirefm.com/mechanical-electrical/emergency-light-testing","200","Mechanical Electrical/Emergency Light Testing | Entire FM","https://entirefm.com/mechanical-electrical/emergency-light-testing","INDEXABLE","Connected via Hub Architecture","COMMERCIAL","/mechanical-electrical/emergency-light-testing","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P1"
"https://entirefm.com/media-digital-displays","200","Media Digital Displays | Entire FM","https://entirefm.com/media-digital-displays","INDEXABLE","Connected via Hub Architecture","COMMERCIAL","/media-digital-displays","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P1"
"https://entirefm.com/medical-cleaning","200","Medical Cleaning | Entire FM","https://entirefm.com/medical-cleaning","INDEXABLE","Connected via Hub Architecture","COMMERCIAL","/medical-cleaning","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P1"
"https://entirefm.com/mobile-crane-hire","200","Mobile Crane Hire | Entire FM","https://entirefm.com/mobile-crane-hire","INDEXABLE","Connected via Hub Architecture","COMMERCIAL","/mobile-crane-hire","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P1"
"https://entirefm.com/mobile-crane-hire/chesterfield","200","Mobile Crane Hire/Chesterfield | Entire FM","https://entirefm.com/mobile-crane-hire/chesterfield","INDEXABLE","Connected via Hub Architecture","COMMERCIAL","/mobile-crane-hire/chesterfield","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P1"
"https://entirefm.com/mobile-crane-hire/sheffield","200","Mobile Crane Hire/Sheffield | Entire FM","https://entirefm.com/mobile-crane-hire/sheffield","INDEXABLE","Connected via Hub Architecture","COMMERCIAL","/mobile-crane-hire/sheffield","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P1"
"https://entirefm.com/mobile-crane-hire/truck-mount-crane-hire","200","Mobile Crane Hire/Truck Mount Crane Hire | Entire FM","https://entirefm.com/mobile-crane-hire/truck-mount-crane-hire","INDEXABLE","Connected via Hub Architecture","COMMERCIAL","/mobile-crane-hire/truck-mount-crane-hire","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P1"
"https://entirefm.com/nottingham-facilities-management","200","Nottingham Facilities Management | Commercial Property Maintenance | Entire FM","https://entirefm.com/nottingham-facilities-management","INDEXABLE","Connected via Hub Architecture","COMMERCIAL","/nottingham-facilities-management","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P1"
"https://entirefm.com/office-cleaning","200","Office Cleaning | Entire FM","https://entirefm.com/office-cleaning","INDEXABLE","Connected via Hub Architecture","COMMERCIAL","/office-cleaning","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P1"
"https://entirefm.com/office-cleaning-lincoln","200","Office Cleaning Lincoln | Specialist Commercial Services | Entire FM","https://entirefm.com/office-cleaning-lincoln","INDEXABLE","Connected via Hub Architecture","COMMERCIAL","/office-cleaning-lincoln","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P1"
"https://entirefm.com/office-cleaning-london","200","Office Cleaning London | Specialist Commercial Services | Entire FM","https://entirefm.com/office-cleaning-london","INDEXABLE","Connected via Hub Architecture","COMMERCIAL","/office-cleaning-london","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P1"
"https://entirefm.com/oxford-facilities-management","200","Oxford Facilities Management | Commercial Property Maintenance | Entire FM","https://entirefm.com/oxford-facilities-management","INDEXABLE","Connected via Hub Architecture","COMMERCIAL","/oxford-facilities-management","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P2"
"https://entirefm.com/plumbing-gas","200","Plumbing Gas | Entire FM","https://entirefm.com/plumbing-gas","INDEXABLE","Connected via Hub Architecture","COMMERCIAL","/plumbing-gas","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P1"
"https://entirefm.com/portfolio","200","Portfolio | Entire FM","https://entirefm.com/portfolio","INDEXABLE","Connected via Hub Architecture","COMMERCIAL","/portfolio","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P1"
"https://entirefm.com/post/facilities-management-in-different-sectors-similarities-differences-and-the-need-for-agility","200","Facilities Management In Different Sectors Similarities Differences And The Need For Agility | Facilities Management Insights | Entire FM","https://entirefm.com/post/facilities-management-in-different-sectors-similarities-differences-and-the-need-for-agility","INDEXABLE","Connected via Hub Architecture","COMMERCIAL","/post/facilities-management-in-different-sectors-similarities-differences-and-the-need-for-agility","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P2"
"https://entirefm.com/post/facilities-management-services-in-lincoln","200","Facilities Management Services In Lincoln | Facilities Management Insights | Entire FM","https://entirefm.com/post/facilities-management-services-in-lincoln","INDEXABLE","Connected via Hub Architecture","COMMERCIAL","/post/facilities-management-services-in-lincoln","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P2"
"https://entirefm.com/post/facilities-management-to-birmingham","200","Facilities Management To Birmingham | Facilities Management Insights | Entire FM","https://entirefm.com/post/facilities-management-to-birmingham","INDEXABLE","Connected via Hub Architecture","COMMERCIAL","/post/facilities-management-to-birmingham","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P2"
"https://entirefm.com/post/the-importance-of-regular-maintenance-and-inspections","200","The Importance Of Regular Maintenance And Inspections | Facilities Management Insights | Entire FM","https://entirefm.com/post/the-importance-of-regular-maintenance-and-inspections","INDEXABLE","Connected via Hub Architecture","COMMERCIAL","/post/the-importance-of-regular-maintenance-and-inspections","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P2"
"https://entirefm.com/post/the-importance-of-regular-maintenance-and-inspections-1","200","The Importance Of Regular Maintenance And Inspections 1 | Facilities Management Insights | Entire FM","https://entirefm.com/post/the-importance-of-regular-maintenance-and-inspections-1","INDEXABLE","Connected via Hub Architecture","COMMERCIAL","/post/the-importance-of-regular-maintenance-and-inspections-1","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P2"
"https://entirefm.com/post/what-are-hard-services","200","What Are Hard Services | Facilities Management Insights | Entire FM","https://entirefm.com/post/what-are-hard-services","INDEXABLE","Connected via Hub Architecture","COMMERCIAL","/post/what-are-hard-services","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P2"
"https://entirefm.com/post/what-are-hard-services-in-facilities-management","200","What Are Hard Services In Facilities Management | Facilities Management Insights | Entire FM","https://entirefm.com/post/what-are-hard-services-in-facilities-management","INDEXABLE","Connected via Hub Architecture","COMMERCIAL","/post/what-are-hard-services-in-facilities-management","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P2"
