path,routeType,routeProvenance,h1,capabilitiesCount,sectionsCount,faqsCount,contentStatus,claimsVerified,renderedQAPass
"/medical-cleaning","service","LEGACY_VERIFIED","Medical Cleaning — Facilities Management & Engineering",4,1,1,"CONTENT_COMPLETE","TRUE","TRUE"
"/mobile-crane-hire","service","LEGACY_VERIFIED","Mobile Crane Hire — Facilities Management & Engineering",4,1,1,"CONTENT_COMPLETE","TRUE","TRUE"
"/mobile-crane-hire/chesterfield","service","LEGACY_VERIFIED","Mobile Crane Hire/Chesterfield — Facilities Management & Engineering",4,1,1,"CONTENT_COMPLETE","TRUE","TRUE"
"/mobile-crane-hire/sheffield","service","LEGACY_VERIFIED","Mobile Crane Hire/Sheffield — Facilities Management & Engineering",4,1,1,"CONTENT_COMPLETE","TRUE","TRUE"
"/mobile-crane-hire/truck-mount-crane-hire","service","LEGACY_VERIFIED","Mobile Crane Hire/Truck Mount Crane Hire — Facilities Management & Engineering",4,1,1,"CONTENT_COMPLETE","TRUE","TRUE"
"/nottingham-facilities-management","location","LEGACY_PROTECTED_BY_DIRECTIVE","Nottingham Facilities Management — Facilities Management & Engineering",4,1,1,"CONTENT_COMPLETE","TRUE","TRUE"
"/office-cleaning","service","LEGACY_VERIFIED","Office Cleaning — Facilities Management & Engineering",4,1,1,"CONTENT_COMPLETE","TRUE","TRUE"
"/office-cleaning-lincoln","geographic-service","LEGACY_VERIFIED","Office Cleaning in Lincoln & Surrounding Districts",4,1,1,"CONTENT_COMPLETE","TRUE","TRUE"
"/office-cleaning-london","geographic-service","LEGACY_VERIFIED","Office Cleaning in London & Surrounding Districts",4,1,1,"CONTENT_COMPLETE","TRUE","TRUE"
"/oxford-facilities-management","location","NEW_GROWTH","Oxford Facilities Management — Facilities Management & Engineering",4,1,1,"CONTENT_COMPLETE","TRUE","TRUE"
"/plumbing-gas","service","LEGACY_VERIFIED","Commercial Plumbing & Gas Engineering Services",5,1,1,"CONTENT_COMPLETE","TRUE","TRUE"
"/portfolio","company","LEGACY_VERIFIED","Portfolio — Facilities Management & Engineering",4,1,1,"CONTENT_COMPLETE","TRUE","TRUE"
"/post/facilities-management-in-different-sectors-similarities-differences-and-the-need-for-agility","post","LEGACY_VERIFIED","Post/Facilities Management In Different Sectors Similarities Differences And The Need For Agility — Facilities Management & Engineering",4,1,1,"CONTENT_COMPLETE","TRUE","TRUE"
"/post/facilities-management-services-in-lincoln","post","LEGACY_VERIFIED","Post/Facilities Management Services In Lincoln — Facilities Management & Engineering",4,1,1,"CONTENT_COMPLETE","TRUE","TRUE"
"/post/facilities-management-to-birmingham","post","LEGACY_VERIFIED","Post/Facilities Management To Birmingham — Facilities Management & Engineering",4,1,1,"CONTENT_COMPLETE","TRUE","TRUE"
"/post/the-importance-of-regular-maintenance-and-inspections","post","LEGACY_VERIFIED","Post/The Importance Of Regular Maintenance And Inspections — Facilities Management & Engineering",4,1,1,"CONTENT_COMPLETE","TRUE","TRUE"
"/post/the-importance-of-regular-maintenance-and-inspections-1","post","LEGACY_VERIFIED","Post/The Importance Of Regular Maintenance And Inspections 1 — Facilities Management & Engineering",4,1,1,"CONTENT_COMPLETE","TRUE","TRUE"
"/post/what-are-hard-services","post","LEGACY_VERIFIED","Post/What Are Hard Services — Facilities Management & Engineering",4,1,1,"CONTENT_COMPLETE","TRUE","TRUE"
"/post/what-are-hard-services-in-facilities-management","post","LEGACY_VERIFIED","Post/What Are Hard Services In Facilities Management — Facilities Management & Engineering",4,1,1,"CONTENT_COMPLETE","TRUE","TRUE"
"/post/what-are-hard-services-in-facilities-management-1","post","LEGACY_VERIFIED","Post/What Are Hard Services In Facilities Management 1 — Facilities Management & Engineering",4,1,1,"CONTENT_COMPLETE","TRUE","TRUE"
"/post/what-is-facilities-management","post","LEGACY_VERIFIED","Post/What Is Facilities Management — Facilities Management & Engineering",4,1,1,"CONTENT_COMPLETE","TRUE","TRUE"
"/post/what-is-facilities-management-1","post","LEGACY_VERIFIED","Post/What Is Facilities Management 1 — Facilities Management & Engineering",4,1,1,"CONTENT_COMPLETE","TRUE","TRUE"
"/post/what-is-facilities-management-1-1","post","LEGACY_VERIFIED","Post/What Is Facilities Management 1 1 — Facilities Management & Engineering",4,1,1,"CONTENT_COMPLETE","TRUE","TRUE"
"/ppm","service","LEGACY_VERIFIED","Planned Preventative Maintenance (PPM) Contracts",4,1,1,"CONTENT_COMPLETE","TRUE","TRUE"
"/pressure-washing","service","LEGACY_VERIFIED","Pressure Washing — Facilities Management & Engineering",4,1,1,"CONTENT_COMPLETE","TRUE","TRUE"
"/pressure-washing-birmingham","geographic-service","LEGACY_VERIFIED","Pressure Washing & External Surface Care in Birmingham & Surrounding Districts",4,1,1,"CONTENT_COMPLETE","TRUE","TRUE"
"/pressure-washing-lincoln","geographic-service","LEGACY_VERIFIED","Pressure Washing & External Surface Care in Lincoln & Surrounding Districts",4,1,1,"CONTENT_COMPLETE","TRUE","TRUE"
"/pressure-washing-london","geographic-service","LEGACY_VERIFIED","Pressure Washing & External Surface Care in London & Surrounding Districts",4,1,1,"CONTENT_COMPLETE","TRUE","TRUE"
"/pressure-washing-manchester","geographic-service","LEGACY_VERIFIED","Pressure Washing & External Surface Care in Manchester & Surrounding Districts",4,1,1,"CONTENT_COMPLETE","TRUE","TRUE"
"/pressure-washing-sheffield","geographic-service","LEGACY_VERIFIED","Pressure Washing & External Surface Care in Sheffield & Surrounding Districts",4,1,1,"CONTENT_COMPLETE","TRUE","TRUE"
"/preston-facilities-management","location","NEW_GROWTH","Preston Facilities Management — Facilities Management & Engineering",4,1,1,"CONTENT_COMPLETE","TRUE","TRUE"
"/privacy-policy","legal","LEGACY_VERIFIED","Privacy Policy",2,1,1,"CONTENT_COMPLETE","TRUE","TRUE"
"/property-manager-fm-services","sector","LEGACY_VERIFIED","Facilities Management for Commercial Managing Agents",4,1,1,"CONTENT_COMPLETE","TRUE","TRUE"
"/public-sector-facilities-management","sector","LEGACY_VERIFIED","Public Sector Facilities Management — Facilities Management & Engineering",4,1,1,"CONTENT_COMPLETE","TRUE","TRUE"
"/reactive-cleaning-services","service","LEGACY_VERIFIED","Reactive Cleaning Services — Facilities Management & Engineering",4,1,1,"CONTENT_COMPLETE","TRUE","TRUE"
"/residential-cleaning","service","LEGACY_VERIFIED","Residential Block & BTR Estate Facilities Management",4,1,1,"CONTENT_COMPLETE","TRUE","TRUE"
"/residential-facilities-management","sector","LEGACY_VERIFIED","Residential Block & BTR Estate Facilities Management",4,1,1,"CONTENT_COMPLETE","TRUE","TRUE"
"/residential-fm-lincoln","location","LEGACY_VERIFIED","Residential Block & BTR Estate Facilities Management",4,1,1,"CONTENT_COMPLETE","TRUE","TRUE"
"/restaurant-facilities-management","sector","LEGACY_VERIFIED","Restaurant Facilities Management — Facilities Management & Engineering",4,1,1,"CONTENT_COMPLETE","TRUE","TRUE"
"/retail-cleaning","service","LEGACY_VERIFIED","Retail Facilities Management & Store Maintenance",4,1,1,"CONTENT_COMPLETE","TRUE","TRUE"
"/retail-facilities-management","sector","LEGACY_VERIFIED","Retail Facilities Management & Store Maintenance",4,1,1,"CONTENT_COMPLETE","TRUE","TRUE"
"/retail-fm-lincoln","location","LEGACY_VERIFIED","Retail Facilities Management & Store Maintenance",4,1,1,"CONTENT_COMPLETE","TRUE","TRUE"
"/rotherham-facilities-management","location","NEW_GROWTH","Rotherham Facilities Management — Facilities Management & Engineering",4,1,1,"CONTENT_COMPLETE","TRUE","TRUE"
"/safety-critical-emergency-systems","service","LEGACY_VERIFIED","Fire & Life Safety Emergency Systems Maintenance",4,1,1,"CONTENT_COMPLETE","TRUE","TRUE"
"/security-services","service","LEGACY_VERIFIED","Security Services — Facilities Management & Engineering",4,1,1,"CONTENT_COMPLETE","TRUE","TRUE"
"/service-station-fm","sector","LEGACY_VERIFIED","Service Station Fm — Facilities Management & Engineering",4,1,1,"CONTENT_COMPLETE","TRUE","TRUE"
"/services","company","LEGACY_VERIFIED","Services — Facilities Management & Engineering",4,1,1,"CONTENT_COMPLETE","TRUE","TRUE"
"/sheffield-facilities-management","location","LEGACY_PROTECTED_BY_DIRECTIVE","Sheffield Facilities Management — Facilities Management & Engineering",4,1,1,"CONTENT_COMPLETE","TRUE","TRUE"
"/soft-services","service","LEGACY_VERIFIED","Soft Services — Facilities Management & Engineering",4,1,1,"CONTENT_COMPLETE","TRUE","TRUE"
"/sport-centre-facilities-management","sector","LEGACY_VERIFIED","Arena, Stadium & Sports Venue Facilities Management",4,1,1,"CONTENT_COMPLETE","TRUE","TRUE"
"/telford-facilities-management","location","LEGACY_PROTECTED_BY_DIRECTIVE","Telford Facilities Management — Facilities Management & Engineering",4,1,1,"CONTENT_COMPLETE","TRUE","TRUE"
"/terms-and-conditions","legal","LEGACY_VERIFIED","Terms And Conditions",2,1,1,"CONTENT_COMPLETE","TRUE","TRUE"
"/tier-one-facilities-management","sector","LEGACY_VERIFIED","Tier One Facilities Management — Facilities Management & Engineering",4,1,1,"CONTENT_COMPLETE","TRUE","TRUE"
"/tierone-facilities-managment","sector","LEGACY_VERIFIED","Tierone Facilities Managment — Facilities Management & Engineering",4,1,1,"CONTENT_COMPLETE","TRUE","TRUE"
"/transport-facilities-management","sector","LEGACY_VERIFIED","Arena, Stadium & Sports Venue Facilities Management",4,1,1,"CONTENT_COMPLETE","TRUE","TRUE"
"/vending-supplier","service","LEGACY_VERIFIED","Vending Supplier — Facilities Management & Engineering",4,1,1,"CONTENT_COMPLETE","TRUE","TRUE"
"/warehouse-facilities-management","sector","LEGACY_VERIFIED","Logistics & Warehouse Facilities Management",4,1,1,"CONTENT_COMPLETE","TRUE","TRUE"
"/washroom-management","service","LEGACY_VERIFIED","Washroom Management — Facilities Management & Engineering",4,1,1,"CONTENT_COMPLETE","TRUE","TRUE"
"/what-is-facilities-management","service","LEGACY_VERIFIED","What Is Facilities Management — Facilities Management & Engineering",4,1,1,"CONTENT_COMPLETE","TRUE","TRUE"
"/wigan-facilities-management","location","NEW_GROWTH","Wigan Facilities Management — Facilities Management & Engineering",4,1,1,"CONTENT_COMPLETE","TRUE","TRUE"
"/window-cleaning","service","LEGACY_VERIFIED","Window Cleaning — Facilities Management & Engineering",4,1,1,"CONTENT_COMPLETE","TRUE","TRUE"
"/working-at-heights","service","LEGACY_VERIFIED","Working At Heights — Facilities Management & Engineering",4,1,1,"CONTENT_COMPLETE","TRUE","TRUE"
"/sectors","sector","CURRENT_LIVE_RETAINED","Sectors — Facilities Management & Engineering",4,1,1,"CONTENT_COMPLETE","TRUE","TRUE"
"/locations","location","CURRENT_LIVE_RETAINED","Locations — Facilities Management & Engineering",4,1,1,"CONTENT_COMPLETE","TRUE","TRUE"
"/case-studies","company","CURRENT_LIVE_RETAINED","Case Studies — Facilities Management & Engineering",4,1,1,"CONTENT_COMPLETE","TRUE","TRUE"
"/resources","company","CURRENT_LIVE_RETAINED","Resources — Facilities Management & Engineering",4,1,1,"CONTENT_COMPLETE","TRUE","TRUE"
